Session_Name_	Trial_Index_	Trial_Recycled_	condition	audiofile	POSITIONS_LIST	SHOULD_WE_RECALIBRATE	trialnumber	novelword	contextnum	context	contrast	lexrelatedimage	nonlexrelatedimage	lexrelatedimagefile	nonlexrelatedimagefile	lexrelatedimageloc	nonlexrelatedimageloc	imageloccondition	list	practicestatus	testblock	firstimageside	secondimageside	firstpreviewaudiofile	secondpreviewaudiofile	breakvideo	key_pressed	rt	lex_related_image_selected	breakaudio	connectiveonset	novelwordonset	contextstart	keycontextonset	keycontextend	connectiveend	novelwordend	findstart	novelwordrepeatonset	novelwordrepeatend
22032308	12	False	mais	rapoles_lire_mais.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	2	rapoles	1	lire	lire_ecouter	lunettesvue	ecouteurs	lunettesvue.png	ecouteurs.png	1	2	mais_1	1	test	2	1	1	wow_regarde.wav	attention_regarde.wav	break_1.mov	1	2903	1	break_1.wav	1316	2025	239	771	1041	1451	2455	3946	4588	5095
22032308	13	False	mais	rane_chauffer_mais.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	3	rane	1	chauffer	chauffer_congeler	four	frigo	four.png	frigo.png	1	2	mais_1	1	test	3	1	2	regarde.wav	tu_vois_ca.wav	break_2.mov	2	1209	0	break_2.wav	2003	2903	262	796	1078	2189	3203	4292	5062	5430
22032308	14	False	alors	pirdale_journeefroide_alors.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	6	pirdale	1	journeefroide	journeefroide_journeechaude	soupe	glace	soupe.png	glace.png	1	2	alors_1	1	test	3	2	1	attention_regarde.wav	wow_regarde.wav	break_2.mov	1	1070891	1	break_2.wav	1712	3203	338	736	991	2151	3633	4913	5724	6240
22032308	15	False	mais	pounes_sel_mais.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	7	pounes	1	sel	sel_sucre	frites	bonbons	frites.png	bonbons.png	2	1	mais_2	1	test	3	2	2	oh_regarde.wav	hey_regarde.wav	break_2.mov	1	741	0	break_2.wav	1932	2690	257	1327	1660	2070	2963	4179	4912	5220
22032308	16	False	alors	doripe_basket_alors.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	8	doripe	1	basket	basket_nager	ballonbasket	maillotdebain	ballonbasket.png	maillotdebain.png	2	1	alors_2	1	test	3	1	1	tu_vois_ca.wav	regarde.wav	break_2.mov	2	407	1	break_2.wav	1961	3045	146	1183	1731	2270	3391	4428	5078	5457
22032308	17	False	alors	fomes_froidhumide_alors.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	14	fomes	1	froidhumide	froidhumide_chaudsec	bottespluie	sandales	bottespluie.png	sandales.png	1	2	alors_1	1	test	6	1	2	tu_vois_ca.wav	regarde.wav	break_5.mov	1	1157	1	break_5.wav	1638	2655	199	586	1428	1879	2972	4210	4947	5365
22032308	18	False	mais	mige_noel_mais.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	18	mige	1	noel	noel_paques	sapinnoel	lapinpaques	sapinnoel.png	lapinpaques.png	1	2	mais_1	1	test	6	2	2	hey_regarde.wav	oh_regarde.wav	break_5.mov	2	1861	0	break_5.wav	1049	2336	131	422	785	1197	2689	3810	4346	4852
22032308	19	False	alors	cageres_insectes_alors.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	17	cageres	2	insectes	etoiles_insectes	loupes	telescopes	loupes.png	telescopes.png	2	1	alors_2	1	test	6	2	1	wow_regarde.wav	attention_regarde.wav	break_5.mov	2	1067	1	break_5.wav	3276	4267	176	1847	2286	3523	4674	5788	6675	7307
22032308	20	False	mais	mouveille_sales_mais.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	20	mouveille	2	sales	propres_sales	machinealaver	armoire	machinealaver.png	armoire.png	2	1	mais_2	1	test	6	1	1	regarde.wav	tu_vois_ca.wav	break_5.mov	1	1408	0	break_5.wav	1958	2785	168	1270	1636	2092	3325	4418	5139	5742
22032308	21	False	mais	mora_saucisses_mais.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	19	mora	1	saucisses	saucisses_soupe	fourchette	cuillere	fourchette.png	cuillere.png	2	1	mais_2	1	test	5	1	1	tu_vois_ca.wav	regarde.wav	break_4.mov	1	1160	0	break_4.wav	2091	2848	187	931	1341	2222	3205	4437	5338	5761
22032308	22	False	mais	torbas_mains_mais.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	15	torbas	2	mains	pieds_mains	gants	chaussettes	gants.png	chaussettes.png	1	2	mais_1	1	test	5	2	2	oh_regarde.wav	hey_regarde.wav	break_4.mov	2	1491	0	break_4.wav	2172	2912	204	1328	1530	2318	3260	4311	5406	5838
22032308	23	False	alors	prolin_parc_alors.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	10	prolin	2	parc	lit_parc	manteaujaune	pyjama	manteaujaune.png	pyjama.png	1	2	alors_1	1	test	5	1	2	regarde.wav	tu_vois_ca.wav	break_4.mov	1	1095	1	break_4.wav	1848	2679	181	1262	1600	2050	2977	4081	4602	4985
22032308	24	False	alors	felli_bijoux_alors.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	13	felli	2	bijoux	crepes_bijoux	boitebijoux	poele	boitebijoux.png	poele.png	2	1	alors_2	1	test	5	2	1	attention_regarde.wav	wow_regarde.wav	break_4.mov	2	2327	1	break_4.wav	1310	2083	141	760	1078	1552	2391	3464	4320	4668
