"","block","image","condition","direction","subject","response","correct","switch","switchType","rt","participant_number_fl","participant_number","child_adult_group","age_group","test_date","age_months","age_years_months","gender","list","computer_fl","comments_nw","comments_fl","exclude"
"2838","practice","left_fish.jpg","null","left",30032387,"left",1,NA,NA,1.316,30032387,30032306,"child","4-year-olds","2023-03-30",55,"4 years, 7 months","f",7,"adc8","ok","ok","no"
"2839","practice","con_left_practice.jpg","congruent","left",30032387,NA,0,NA,NA,-1,30032387,30032306,"child","4-year-olds","2023-03-30",55,"4 years, 7 months","f",7,"adc8","ok","ok","no"
"2840","practice","in_left_practice.jpg","incongruent","left",30032387,"left",1,1,"ci",2.381,30032387,30032306,"child","4-year-olds","2023-03-30",55,"4 years, 7 months","f",7,"adc8","ok","ok","no"
"2841","practice","con_right_practice.jpg","congruent","right",30032387,"right",1,1,"ic",2.634,30032387,30032306,"child","4-year-olds","2023-03-30",55,"4 years, 7 months","f",7,"adc8","ok","ok","no"
"2842","practice","nogo_right_practice.jpg","nogo","right",30032387,NA,1,1,"cx",-1,30032387,30032306,"child","4-year-olds","2023-03-30",55,"4 years, 7 months","f",7,"adc8","ok","ok","no"
"2843","practice","in_right_practice.jpg","incongruent","right",30032387,"right",1,1,"xi",3.614,30032387,30032306,"child","4-year-olds","2023-03-30",55,"4 years, 7 months","f",7,"adc8","ok","ok","no"
"2844","practice","nogo_left_practice.jpg","nogo","left",30032387,NA,1,1,"ix",-1,30032387,30032306,"child","4-year-olds","2023-03-30",55,"4 years, 7 months","f",7,"adc8","ok","ok","no"
"2845","test","in_right.jpg","incongruent","right",30032387,"right",1,NA,NA,2.961,30032387,30032306,"child","4-year-olds","2023-03-30",55,"4 years, 7 months","f",7,"adc8","ok","ok","no"
"2846","test","in_left.jpg","incongruent","left",30032387,"left",1,0,"ii",2.035,30032387,30032306,"child","4-year-olds","2023-03-30",55,"4 years, 7 months","f",7,"adc8","ok","ok","no"
"2847","test","con_right.jpg","congruent","right",30032387,"right",1,1,"ic",2.114,30032387,30032306,"child","4-year-olds","2023-03-30",55,"4 years, 7 months","f",7,"adc8","ok","ok","no"
"2848","test","con_left.jpg","congruent","left",30032387,"left",1,0,"cc",2.099,30032387,30032306,"child","4-year-olds","2023-03-30",55,"4 years, 7 months","f",7,"adc8","ok","ok","no"
"2849","test","in_right.jpg","incongruent","right",30032387,"right",1,1,"ci",2.731,30032387,30032306,"child","4-year-olds","2023-03-30",55,"4 years, 7 months","f",7,"adc8","ok","ok","no"
"2850","test","in_left.jpg","incongruent","left",30032387,"left",1,0,"ii",2.431,30032387,30032306,"child","4-year-olds","2023-03-30",55,"4 years, 7 months","f",7,"adc8","ok","ok","no"
"2851","test","nogo_left.jpg","nogo","left",30032387,NA,1,1,"ix",-1,30032387,30032306,"child","4-year-olds","2023-03-30",55,"4 years, 7 months","f",7,"adc8","ok","ok","no"
"2852","test","nogo_right.jpg","nogo","right",30032387,NA,1,0,"xx",-1,30032387,30032306,"child","4-year-olds","2023-03-30",55,"4 years, 7 months","f",7,"adc8","ok","ok","no"
"2853","test","in_left.jpg","incongruent","left",30032387,"left",1,1,"xi",2.165,30032387,30032306,"child","4-year-olds","2023-03-30",55,"4 years, 7 months","f",7,"adc8","ok","ok","no"
"2854","test","in_right.jpg","incongruent","right",30032387,"right",1,0,"ii",2.08,30032387,30032306,"child","4-year-olds","2023-03-30",55,"4 years, 7 months","f",7,"adc8","ok","ok","no"
"2855","test","nogo_right.jpg","nogo","right",30032387,NA,1,1,"ix",-1,30032387,30032306,"child","4-year-olds","2023-03-30",55,"4 years, 7 months","f",7,"adc8","ok","ok","no"
"2856","test","nogo_right.jpg","nogo","right",30032387,NA,1,0,"xx",-1,30032387,30032306,"child","4-year-olds","2023-03-30",55,"4 years, 7 months","f",7,"adc8","ok","ok","no"
"2857","test","in_right.jpg","incongruent","right",30032387,"right",1,1,"xi",1.915,30032387,30032306,"child","4-year-olds","2023-03-30",55,"4 years, 7 months","f",7,"adc8","ok","ok","no"
"2858","test","con_right.jpg","congruent","right",30032387,"right",1,1,"ic",2.616,30032387,30032306,"child","4-year-olds","2023-03-30",55,"4 years, 7 months","f",7,"adc8","ok","ok","no"
"2859","test","con_right.jpg","congruent","right",30032387,"right",1,0,"cc",2.097,30032387,30032306,"child","4-year-olds","2023-03-30",55,"4 years, 7 months","f",7,"adc8","ok","ok","no"
"2860","test","nogo_left.jpg","nogo","left",30032387,NA,1,1,"cx",-1,30032387,30032306,"child","4-year-olds","2023-03-30",55,"4 years, 7 months","f",7,"adc8","ok","ok","no"
"2861","test","nogo_right.jpg","nogo","right",30032387,NA,1,0,"xx",-1,30032387,30032306,"child","4-year-olds","2023-03-30",55,"4 years, 7 months","f",7,"adc8","ok","ok","no"
"2862","test","con_right.jpg","congruent","right",30032387,"right",1,1,"xc",1.965,30032387,30032306,"child","4-year-olds","2023-03-30",55,"4 years, 7 months","f",7,"adc8","ok","ok","no"
"2863","test","con_left.jpg","congruent","left",30032387,"left",1,0,"cc",2.181,30032387,30032306,"child","4-year-olds","2023-03-30",55,"4 years, 7 months","f",7,"adc8","ok","ok","no"
"2864","test","in_right.jpg","incongruent","right",30032387,"right",1,1,"ci",2.632,30032387,30032306,"child","4-year-olds","2023-03-30",55,"4 years, 7 months","f",7,"adc8","ok","ok","no"
"2865","test","in_left.jpg","incongruent","left",30032387,"left",1,0,"ii",2.315,30032387,30032306,"child","4-year-olds","2023-03-30",55,"4 years, 7 months","f",7,"adc8","ok","ok","no"
"2866","test","nogo_right.jpg","nogo","right",30032387,NA,1,1,"ix",-1,30032387,30032306,"child","4-year-olds","2023-03-30",55,"4 years, 7 months","f",7,"adc8","ok","ok","no"
"2867","test","nogo_left.jpg","nogo","left",30032387,NA,1,0,"xx",-1,30032387,30032306,"child","4-year-olds","2023-03-30",55,"4 years, 7 months","f",7,"adc8","ok","ok","no"
"2868","test","con_left.jpg","congruent","left",30032387,"left",1,1,"xc",1.599,30032387,30032306,"child","4-year-olds","2023-03-30",55,"4 years, 7 months","f",7,"adc8","ok","ok","no"
"2869","test","con_left.jpg","congruent","left",30032387,"left",1,0,"cc",1.897,30032387,30032306,"child","4-year-olds","2023-03-30",55,"4 years, 7 months","f",7,"adc8","ok","ok","no"
"2870","test","in_left.jpg","incongruent","left",30032387,"left",1,1,"ci",3.147,30032387,30032306,"child","4-year-olds","2023-03-30",55,"4 years, 7 months","f",7,"adc8","ok","ok","no"
"2871","test","in_left.jpg","incongruent","left",30032387,"left",1,0,"ii",3.481,30032387,30032306,"child","4-year-olds","2023-03-30",55,"4 years, 7 months","f",7,"adc8","ok","ok","no"
"2872","test","con_right.jpg","congruent","right",30032387,"right",1,1,"ic",2.551,30032387,30032306,"child","4-year-olds","2023-03-30",55,"4 years, 7 months","f",7,"adc8","ok","ok","no"
"2873","test","con_left.jpg","congruent","left",30032387,"left",1,0,"cc",2.181,30032387,30032306,"child","4-year-olds","2023-03-30",55,"4 years, 7 months","f",7,"adc8","ok","ok","no"
"2874","test","nogo_left.jpg","nogo","left",30032387,NA,1,1,"cx",-1,30032387,30032306,"child","4-year-olds","2023-03-30",55,"4 years, 7 months","f",7,"adc8","ok","ok","no"
"2875","test","nogo_right.jpg","nogo","right",30032387,NA,1,0,"xx",-1,30032387,30032306,"child","4-year-olds","2023-03-30",55,"4 years, 7 months","f",7,"adc8","ok","ok","no"
"2876","test","con_right.jpg","congruent","right",30032387,"right",1,1,"xc",1.932,30032387,30032306,"child","4-year-olds","2023-03-30",55,"4 years, 7 months","f",7,"adc8","ok","ok","no"
"2877","test","con_left.jpg","congruent","left",30032387,"left",1,0,"cc",2.882,30032387,30032306,"child","4-year-olds","2023-03-30",55,"4 years, 7 months","f",7,"adc8","ok","ok","no"
"2878","test","nogo_left.jpg","nogo","left",30032387,NA,1,1,"cx",-1,30032387,30032306,"child","4-year-olds","2023-03-30",55,"4 years, 7 months","f",7,"adc8","ok","ok","no"
"2879","test","nogo_left.jpg","nogo","left",30032387,NA,1,0,"xx",-1,30032387,30032306,"child","4-year-olds","2023-03-30",55,"4 years, 7 months","f",7,"adc8","ok","ok","no"
"2880","test","in_right.jpg","incongruent","right",30032387,"right",1,1,"xi",3.43,30032387,30032306,"child","4-year-olds","2023-03-30",55,"4 years, 7 months","f",7,"adc8","ok","ok","no"
"2881","practice","left_fish.jpg","null","left",310323310,"left",1,NA,NA,1.938,310323310,31032309,"child","5-year-olds","2023-03-31",65,"5 years, 5 months","f",2,"adc3","ok","ok","no"
"2882","practice","right_fish.jpg","null","right",310323310,"right",1,NA,NA,1.29,310323310,31032309,"child","5-year-olds","2023-03-31",65,"5 years, 5 months","f",2,"adc3","ok","ok","no"
"2883","practice","bowl.jpg","null",NA,310323310,NA,0,NA,NA,-1,310323310,31032309,"child","5-year-olds","2023-03-31",65,"5 years, 5 months","f",2,"adc3","ok","ok","no"
"2884","practice","right_fish.jpg","null","right",310323310,"right",1,NA,NA,2.134,310323310,31032309,"child","5-year-olds","2023-03-31",65,"5 years, 5 months","f",2,"adc3","ok","ok","no"
"2885","practice","bowl.jpg","null",NA,310323310,NA,0,NA,NA,-1,310323310,31032309,"child","5-year-olds","2023-03-31",65,"5 years, 5 months","f",2,"adc3","ok","ok","no"
"2886","practice","left_fish.jpg","null","left",310323310,"left",1,NA,NA,1.707,310323310,31032309,"child","5-year-olds","2023-03-31",65,"5 years, 5 months","f",2,"adc3","ok","ok","no"
"2887","practice","con_left_practice.jpg","congruent","left",310323310,"left",1,NA,NA,2.853,310323310,31032309,"child","5-year-olds","2023-03-31",65,"5 years, 5 months","f",2,"adc3","ok","ok","no"
"2888","practice","in_left_practice.jpg","incongruent","left",310323310,"left",1,1,"ci",2.189,310323310,31032309,"child","5-year-olds","2023-03-31",65,"5 years, 5 months","f",2,"adc3","ok","ok","no"
"2889","practice","con_right_practice.jpg","congruent","right",310323310,"right",1,1,"ic",1.373,310323310,31032309,"child","5-year-olds","2023-03-31",65,"5 years, 5 months","f",2,"adc3","ok","ok","no"
"2890","practice","nogo_right_practice.jpg","nogo","right",310323310,"right",0,1,"cx",1.543,310323310,31032309,"child","5-year-olds","2023-03-31",65,"5 years, 5 months","f",2,"adc3","ok","ok","no"
"2891","practice","in_right_practice.jpg","incongruent","right",310323310,"right",1,1,"xi",3.807,310323310,31032309,"child","5-year-olds","2023-03-31",65,"5 years, 5 months","f",2,"adc3","ok","ok","no"
"2892","practice","nogo_left_practice.jpg","nogo","left",310323310,NA,1,1,"ix",-1,310323310,31032309,"child","5-year-olds","2023-03-31",65,"5 years, 5 months","f",2,"adc3","ok","ok","no"
"2893","test","con_right.jpg","congruent","right",310323310,"right",1,NA,NA,3.489,310323310,31032309,"child","5-year-olds","2023-03-31",65,"5 years, 5 months","f",2,"adc3","ok","ok","no"
"2894","test","con_left.jpg","congruent","left",310323310,"left",1,0,"cc",3.074,310323310,31032309,"child","5-year-olds","2023-03-31",65,"5 years, 5 months","f",2,"adc3","ok","ok","no"
"2895","test","nogo_left.jpg","nogo","left",310323310,NA,1,1,"cx",-1,310323310,31032309,"child","5-year-olds","2023-03-31",65,"5 years, 5 months","f",2,"adc3","ok","ok","no"
"2896","test","nogo_right.jpg","nogo","right",310323310,NA,1,0,"xx",-1,310323310,31032309,"child","5-year-olds","2023-03-31",65,"5 years, 5 months","f",2,"adc3","ok","ok","no"
"2897","test","con_right.jpg","congruent","right",310323310,"right",1,1,"xc",1.688,310323310,31032309,"child","5-year-olds","2023-03-31",65,"5 years, 5 months","f",2,"adc3","ok","ok","no"
"2898","test","con_right.jpg","congruent","right",310323310,"right",1,0,"cc",3.573,310323310,31032309,"child","5-year-olds","2023-03-31",65,"5 years, 5 months","f",2,"adc3","ok","ok","no"
"2899","test","in_right.jpg","incongruent","right",310323310,"right",1,1,"ci",4.307,310323310,31032309,"child","5-year-olds","2023-03-31",65,"5 years, 5 months","f",2,"adc3","ok","ok","no"
"2900","test","in_left.jpg","incongruent","left",310323310,"left",1,0,"ii",1.975,310323310,31032309,"child","5-year-olds","2023-03-31",65,"5 years, 5 months","f",2,"adc3","ok","ok","no"
"2901","test","con_left.jpg","congruent","left",310323310,"left",1,1,"ic",2.627,310323310,31032309,"child","5-year-olds","2023-03-31",65,"5 years, 5 months","f",2,"adc3","ok","ok","no"
"2902","test","con_right.jpg","congruent","right",310323310,"right",1,0,"cc",2.608,310323310,31032309,"child","5-year-olds","2023-03-31",65,"5 years, 5 months","f",2,"adc3","ok","ok","no"
"2903","test","in_right.jpg","incongruent","right",310323310,"right",1,1,"ci",4.092,310323310,31032309,"child","5-year-olds","2023-03-31",65,"5 years, 5 months","f",2,"adc3","ok","ok","no"
"2904","test","in_right.jpg","incongruent","right",310323310,"right",1,0,"ii",4.759,310323310,31032309,"child","5-year-olds","2023-03-31",65,"5 years, 5 months","f",2,"adc3","ok","ok","no"
"2905","test","con_left.jpg","congruent","left",310323310,"left",1,1,"ic",2.431,310323310,31032309,"child","5-year-olds","2023-03-31",65,"5 years, 5 months","f",2,"adc3","ok","ok","no"
"2906","test","con_right.jpg","congruent","right",310323310,"right",1,0,"cc",2.46,310323310,31032309,"child","5-year-olds","2023-03-31",65,"5 years, 5 months","f",2,"adc3","ok","ok","no"
"2907","test","nogo_left.jpg","nogo","left",310323310,NA,1,1,"cx",-1,310323310,31032309,"child","5-year-olds","2023-03-31",65,"5 years, 5 months","f",2,"adc3","ok","ok","no"
"2908","test","nogo_left.jpg","nogo","left",310323310,NA,1,0,"xx",-1,310323310,31032309,"child","5-year-olds","2023-03-31",65,"5 years, 5 months","f",2,"adc3","ok","ok","no"
"2909","test","in_right.jpg","incongruent","right",310323310,"right",1,1,"xi",2.74,310323310,31032309,"child","5-year-olds","2023-03-31",65,"5 years, 5 months","f",2,"adc3","ok","ok","no"
"2910","test","in_left.jpg","incongruent","left",310323310,"left",1,0,"ii",1.762,310323310,31032309,"child","5-year-olds","2023-03-31",65,"5 years, 5 months","f",2,"adc3","ok","ok","no"
"2911","test","con_left.jpg","congruent","left",310323310,"left",1,1,"ic",3.842,310323310,31032309,"child","5-year-olds","2023-03-31",65,"5 years, 5 months","f",2,"adc3","ok","ok","no"
"2912","test","in_left.jpg","incongruent","left",310323310,"left",1,1,"ci",3.123,310323310,31032309,"child","5-year-olds","2023-03-31",65,"5 years, 5 months","f",2,"adc3","ok","ok","no"
"2913","test","in_left.jpg","incongruent","left",310323310,"left",1,0,"ii",4.068,310323310,31032309,"child","5-year-olds","2023-03-31",65,"5 years, 5 months","f",2,"adc3","ok","ok","no"
"2914","test","nogo_left.jpg","nogo","left",310323310,NA,1,1,"ix",-1,310323310,31032309,"child","5-year-olds","2023-03-31",65,"5 years, 5 months","f",2,"adc3","ok","ok","no"
"2915","test","nogo_right.jpg","nogo","right",310323310,NA,1,0,"xx",-1,310323310,31032309,"child","5-year-olds","2023-03-31",65,"5 years, 5 months","f",2,"adc3","ok","ok","no"
"2916","test","con_left.jpg","congruent","left",310323310,"left",1,1,"xc",1.757,310323310,31032309,"child","5-year-olds","2023-03-31",65,"5 years, 5 months","f",2,"adc3","ok","ok","no"
"2917","test","con_right.jpg","congruent","right",310323310,"right",1,0,"cc",3.14,310323310,31032309,"child","5-year-olds","2023-03-31",65,"5 years, 5 months","f",2,"adc3","ok","ok","no"
"2918","test","nogo_left.jpg","nogo","left",310323310,NA,1,1,"cx",-1,310323310,31032309,"child","5-year-olds","2023-03-31",65,"5 years, 5 months","f",2,"adc3","ok","ok","no"
"2919","test","nogo_left.jpg","nogo","left",310323310,NA,1,0,"xx",-1,310323310,31032309,"child","5-year-olds","2023-03-31",65,"5 years, 5 months","f",2,"adc3","ok","ok","no"
"2920","test","in_left.jpg","incongruent","left",310323310,"left",1,1,"xi",1.837,310323310,31032309,"child","5-year-olds","2023-03-31",65,"5 years, 5 months","f",2,"adc3","ok","ok","no"
"2921","test","in_right.jpg","incongruent","right",310323310,"right",1,0,"ii",1.76,310323310,31032309,"child","5-year-olds","2023-03-31",65,"5 years, 5 months","f",2,"adc3","ok","ok","no"
"2922","test","nogo_right.jpg","nogo","right",310323310,NA,1,1,"ix",-1,310323310,31032309,"child","5-year-olds","2023-03-31",65,"5 years, 5 months","f",2,"adc3","ok","ok","no"
"2923","test","nogo_right.jpg","nogo","right",310323310,NA,1,0,"xx",-1,310323310,31032309,"child","5-year-olds","2023-03-31",65,"5 years, 5 months","f",2,"adc3","ok","ok","no"
"2924","test","in_left.jpg","incongruent","left",310323310,"left",1,1,"xi",2.859,310323310,31032309,"child","5-year-olds","2023-03-31",65,"5 years, 5 months","f",2,"adc3","ok","ok","no"
"2925","test","in_right.jpg","incongruent","right",310323310,"right",1,0,"ii",1.409,310323310,31032309,"child","5-year-olds","2023-03-31",65,"5 years, 5 months","f",2,"adc3","ok","ok","no"
"2926","test","nogo_right.jpg","nogo","right",310323310,"right",0,1,"ix",1.932,310323310,31032309,"child","5-year-olds","2023-03-31",65,"5 years, 5 months","f",2,"adc3","ok","ok","no"
"2927","test","nogo_right.jpg","nogo","right",310323310,NA,1,0,"xx",-1,310323310,31032309,"child","5-year-olds","2023-03-31",65,"5 years, 5 months","f",2,"adc3","ok","ok","no"
"2928","test","con_left.jpg","congruent","left",310323310,"left",1,1,"xc",2.024,310323310,31032309,"child","5-year-olds","2023-03-31",65,"5 years, 5 months","f",2,"adc3","ok","ok","no"
"2929","practice","left_fish.jpg","null","left",310323311,"left",1,NA,NA,1.047,310323311,31032308,"child","6-year-olds","2023-03-31",72,"6 years, 0 months","m",2,"adc3","ok","ok","no"
"2930","practice","right_fish.jpg","null","right",310323311,"right",1,NA,NA,1.009,310323311,31032308,"child","6-year-olds","2023-03-31",72,"6 years, 0 months","m",2,"adc3","ok","ok","no"
"2931","practice","bowl.jpg","null",NA,310323311,NA,0,NA,NA,-1,310323311,31032308,"child","6-year-olds","2023-03-31",72,"6 years, 0 months","m",2,"adc3","ok","ok","no"
"2932","practice","right_fish.jpg","null","right",310323311,"right",1,NA,NA,0.924,310323311,31032308,"child","6-year-olds","2023-03-31",72,"6 years, 0 months","m",2,"adc3","ok","ok","no"
"2933","practice","bowl.jpg","null",NA,310323311,NA,0,NA,NA,-1,310323311,31032308,"child","6-year-olds","2023-03-31",72,"6 years, 0 months","m",2,"adc3","ok","ok","no"
"2934","practice","left_fish.jpg","null","left",310323311,"left",1,NA,NA,1.145,310323311,31032308,"child","6-year-olds","2023-03-31",72,"6 years, 0 months","m",2,"adc3","ok","ok","no"
"2935","practice","con_left_practice.jpg","congruent","left",310323311,"left",1,NA,NA,1.242,310323311,31032308,"child","6-year-olds","2023-03-31",72,"6 years, 0 months","m",2,"adc3","ok","ok","no"
"2936","practice","in_left_practice.jpg","incongruent","left",310323311,"left",1,1,"ci",1.341,310323311,31032308,"child","6-year-olds","2023-03-31",72,"6 years, 0 months","m",2,"adc3","ok","ok","no"
"2937","practice","con_right_practice.jpg","congruent","right",310323311,"right",1,1,"ic",0.843,310323311,31032308,"child","6-year-olds","2023-03-31",72,"6 years, 0 months","m",2,"adc3","ok","ok","no"
"2938","practice","nogo_right_practice.jpg","nogo","right",310323311,NA,1,1,"cx",-1,310323311,31032308,"child","6-year-olds","2023-03-31",72,"6 years, 0 months","m",2,"adc3","ok","ok","no"
"2939","practice","in_right_practice.jpg","incongruent","right",310323311,"right",1,1,"xi",1.619,310323311,31032308,"child","6-year-olds","2023-03-31",72,"6 years, 0 months","m",2,"adc3","ok","ok","no"
"2940","practice","nogo_left_practice.jpg","nogo","left",310323311,NA,1,1,"ix",-1,310323311,31032308,"child","6-year-olds","2023-03-31",72,"6 years, 0 months","m",2,"adc3","ok","ok","no"
"2941","test","nogo_right.jpg","nogo","right",310323311,NA,1,NA,NA,-1,310323311,31032308,"child","6-year-olds","2023-03-31",72,"6 years, 0 months","m",2,"adc3","ok","ok","no"
"2942","test","nogo_left.jpg","nogo","left",310323311,NA,1,0,"xx",-1,310323311,31032308,"child","6-year-olds","2023-03-31",72,"6 years, 0 months","m",2,"adc3","ok","ok","no"
"2943","test","con_left.jpg","congruent","left",310323311,"left",1,1,"xc",1.353,310323311,31032308,"child","6-year-olds","2023-03-31",72,"6 years, 0 months","m",2,"adc3","ok","ok","no"
"2944","test","con_left.jpg","congruent","left",310323311,"left",1,0,"cc",1.19,310323311,31032308,"child","6-year-olds","2023-03-31",72,"6 years, 0 months","m",2,"adc3","ok","ok","no"
"2945","test","in_right.jpg","incongruent","right",310323311,"right",1,1,"ci",0.774,310323311,31032308,"child","6-year-olds","2023-03-31",72,"6 years, 0 months","m",2,"adc3","ok","ok","no"
"2946","test","in_left.jpg","incongruent","left",310323311,"left",1,0,"ii",1.222,310323311,31032308,"child","6-year-olds","2023-03-31",72,"6 years, 0 months","m",2,"adc3","ok","ok","no"
"2947","test","nogo_right.jpg","nogo","right",310323311,NA,1,1,"ix",-1,310323311,31032308,"child","6-year-olds","2023-03-31",72,"6 years, 0 months","m",2,"adc3","ok","ok","no"
"2948","test","nogo_right.jpg","nogo","right",310323311,NA,1,0,"xx",-1,310323311,31032308,"child","6-year-olds","2023-03-31",72,"6 years, 0 months","m",2,"adc3","ok","ok","no"
"2949","test","con_left.jpg","congruent","left",310323311,"left",1,1,"xc",0.99,310323311,31032308,"child","6-year-olds","2023-03-31",72,"6 years, 0 months","m",2,"adc3","ok","ok","no"
"2950","test","con_left.jpg","congruent","left",310323311,"left",1,0,"cc",0.956,310323311,31032308,"child","6-year-olds","2023-03-31",72,"6 years, 0 months","m",2,"adc3","ok","ok","no"
"2951","test","in_left.jpg","incongruent","left",310323311,"left",1,1,"ci",1.208,310323311,31032308,"child","6-year-olds","2023-03-31",72,"6 years, 0 months","m",2,"adc3","ok","ok","no"
"2952","test","in_left.jpg","incongruent","left",310323311,"left",1,0,"ii",1.038,310323311,31032308,"child","6-year-olds","2023-03-31",72,"6 years, 0 months","m",2,"adc3","ok","ok","no"
"2953","test","con_left.jpg","congruent","left",310323311,"left",1,1,"ic",1.108,310323311,31032308,"child","6-year-olds","2023-03-31",72,"6 years, 0 months","m",2,"adc3","ok","ok","no"
"2954","test","con_right.jpg","congruent","right",310323311,"right",1,0,"cc",1.059,310323311,31032308,"child","6-year-olds","2023-03-31",72,"6 years, 0 months","m",2,"adc3","ok","ok","no"
"2955","test","nogo_right.jpg","nogo","right",310323311,NA,1,1,"cx",-1,310323311,31032308,"child","6-year-olds","2023-03-31",72,"6 years, 0 months","m",2,"adc3","ok","ok","no"
"2956","test","in_right.jpg","incongruent","right",310323311,"right",1,1,"xi",1.426,310323311,31032308,"child","6-year-olds","2023-03-31",72,"6 years, 0 months","m",2,"adc3","ok","ok","no"
"2957","test","in_left.jpg","incongruent","left",310323311,"left",1,0,"ii",1.108,310323311,31032308,"child","6-year-olds","2023-03-31",72,"6 years, 0 months","m",2,"adc3","ok","ok","no"
"2958","test","con_left.jpg","congruent","left",310323311,"left",1,1,"ic",0.673,310323311,31032308,"child","6-year-olds","2023-03-31",72,"6 years, 0 months","m",2,"adc3","ok","ok","no"
"2959","test","con_right.jpg","congruent","right",310323311,"right",1,0,"cc",0.959,310323311,31032308,"child","6-year-olds","2023-03-31",72,"6 years, 0 months","m",2,"adc3","ok","ok","no"
"2960","test","nogo_left.jpg","nogo","left",310323311,NA,1,1,"cx",-1,310323311,31032308,"child","6-year-olds","2023-03-31",72,"6 years, 0 months","m",2,"adc3","ok","ok","no"
"2961","test","nogo_left.jpg","nogo","left",310323311,NA,1,0,"xx",-1,310323311,31032308,"child","6-year-olds","2023-03-31",72,"6 years, 0 months","m",2,"adc3","ok","ok","no"
"2962","test","in_right.jpg","incongruent","right",310323311,"right",1,1,"xi",1.532,310323311,31032308,"child","6-year-olds","2023-03-31",72,"6 years, 0 months","m",2,"adc3","ok","ok","no"
"2963","test","in_left.jpg","incongruent","left",310323311,"right",0,0,"ii",1.361,310323311,31032308,"child","6-year-olds","2023-03-31",72,"6 years, 0 months","m",2,"adc3","ok","ok","no"
"2964","test","nogo_left.jpg","nogo","left",310323311,NA,1,1,"ix",-1,310323311,31032308,"child","6-year-olds","2023-03-31",72,"6 years, 0 months","m",2,"adc3","ok","ok","no"
"2965","test","nogo_left.jpg","nogo","left",310323311,NA,1,0,"xx",-1,310323311,31032308,"child","6-year-olds","2023-03-31",72,"6 years, 0 months","m",2,"adc3","ok","ok","no"
"2966","test","con_right.jpg","congruent","right",310323311,"right",1,1,"xc",2.94,310323311,31032308,"child","6-year-olds","2023-03-31",72,"6 years, 0 months","m",2,"adc3","ok","ok","no"
"2967","test","con_right.jpg","congruent","right",310323311,"right",1,0,"cc",1.108,310323311,31032308,"child","6-year-olds","2023-03-31",72,"6 years, 0 months","m",2,"adc3","ok","ok","no"
"2968","test","nogo_left.jpg","nogo","left",310323311,NA,1,1,"cx",-1,310323311,31032308,"child","6-year-olds","2023-03-31",72,"6 years, 0 months","m",2,"adc3","ok","ok","no"
"2969","test","nogo_right.jpg","nogo","right",310323311,NA,1,0,"xx",-1,310323311,31032308,"child","6-year-olds","2023-03-31",72,"6 years, 0 months","m",2,"adc3","ok","ok","no"
"2970","test","in_right.jpg","incongruent","right",310323311,"right",1,1,"xi",1.173,310323311,31032308,"child","6-year-olds","2023-03-31",72,"6 years, 0 months","m",2,"adc3","ok","ok","no"
"2971","test","in_right.jpg","incongruent","right",310323311,"right",1,0,"ii",0.992,310323311,31032308,"child","6-year-olds","2023-03-31",72,"6 years, 0 months","m",2,"adc3","ok","ok","no"
"2972","test","con_right.jpg","congruent","right",310323311,"right",1,1,"ic",0.86,310323311,31032308,"child","6-year-olds","2023-03-31",72,"6 years, 0 months","m",2,"adc3","ok","ok","no"
"2973","test","con_right.jpg","congruent","right",310323311,"right",1,0,"cc",0.947,310323311,31032308,"child","6-year-olds","2023-03-31",72,"6 years, 0 months","m",2,"adc3","ok","ok","no"
"2974","test","in_right.jpg","incongruent","right",310323311,"right",1,1,"ci",1.058,310323311,31032308,"child","6-year-olds","2023-03-31",72,"6 years, 0 months","m",2,"adc3","ok","ok","no"
"2975","test","in_left.jpg","incongruent","left",310323311,"left",1,0,"ii",1.174,310323311,31032308,"child","6-year-olds","2023-03-31",72,"6 years, 0 months","m",2,"adc3","ok","ok","no"
"2976","test","nogo_right.jpg","nogo","right",310323311,NA,1,1,"ix",-1,310323311,31032308,"child","6-year-olds","2023-03-31",72,"6 years, 0 months","m",2,"adc3","ok","ok","no"
"2977","practice","left_fish.jpg","null","left",31032333,"left",1,NA,NA,3.02,31032333,30032311,"child","4-year-olds","2023-03-30",57,"4 years, 9 months","f",6,"adc3","pointed early even after I said not to","ok","no"
"2978","practice","right_fish.jpg","null","right",31032333,"right",1,NA,NA,2.178,31032333,30032311,"child","4-year-olds","2023-03-30",57,"4 years, 9 months","f",6,"adc3","pointed early even after I said not to","ok","no"
"2979","practice","bowl.jpg","null",NA,31032333,NA,0,NA,NA,-1,31032333,30032311,"child","4-year-olds","2023-03-30",57,"4 years, 9 months","f",6,"adc3","pointed early even after I said not to","ok","no"
"2980","practice","right_fish.jpg","null","right",31032333,"right",1,NA,NA,1.854,31032333,30032311,"child","4-year-olds","2023-03-30",57,"4 years, 9 months","f",6,"adc3","pointed early even after I said not to","ok","no"
"2981","practice","bowl.jpg","null",NA,31032333,NA,0,NA,NA,-1,31032333,30032311,"child","4-year-olds","2023-03-30",57,"4 years, 9 months","f",6,"adc3","pointed early even after I said not to","ok","no"
"2982","practice","left_fish.jpg","null","left",31032333,"left",1,NA,NA,0.598,31032333,30032311,"child","4-year-olds","2023-03-30",57,"4 years, 9 months","f",6,"adc3","pointed early even after I said not to","ok","no"
